#         rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
8.7180032730 17.9084491730 -4.7525959015 13.4801626205 0.0000000000 0.0000000000 0.2804919481 6.8302159309
8.6521806717 17.8079605103 -4.7390422821 13.4634237289 0.0000000000 0.0000000000 0.2800556123 6.8395943642
8.5861682892 17.7083225250 -4.7231726646 13.4472713470 0.0000000000 0.0000000000 0.2795946300 6.8489303589
8.5203647614 17.6097297668 -4.7044382095 13.4312944412 0.0000000000 0.0000000000 0.2791226804 6.8582038879
8.4557542801 17.5122165680 -4.6889638901 13.4143629074 0.0000000000 0.0000000000 0.2786439657 6.8674077988
8.3933000565 17.4160175323 -4.6749505997 13.3981332779 0.0000000000 0.0000000000 0.2781539559 6.8764953613
8.3315134048 17.3211765289 -4.6640996933 13.3832292557 0.0000000000 0.0000000000 0.2776404023 6.8854851723
8.2692575455 17.2278499603 -4.6560258865 13.3687505722 0.0000000000 0.0000000000 0.2770907283 6.8943696022
8.2068119049 17.1357440948 -4.6465587616 13.3536281586 0.0000000000 0.0000000000 0.2765353024 6.9032316208
8.1454858780 17.0442886353 -4.6313495636 13.3397960663 0.0000000000 0.0000000000 0.2759995759 6.9120507240
8.0865125656 16.9531211853 -4.6186523438 13.3278675079 0.0000000000 0.0000000000 0.2754548192 6.9207906723
8.0284738541 16.8626308441 -4.6081829071 13.3156080246 0.0000000000 0.0000000000 0.2748931050 6.9294567108
7.9698381424 16.7741260529 -4.5979127884 13.3023414612 0.0000000000 0.0000000000 0.2743576765 6.9380054474
7.9105710983 16.6871528625 -4.5865292549 13.2883462906 0.0000000000 0.0000000000 0.2738155723 6.9464669228
7.8522300720 16.6009693146 -4.5740523338 13.2748937607 0.0000000000 0.0000000000 0.2732413411 6.9548797607
7.7960538864 16.5152511597 -4.5612335205 13.2619447708 0.0000000000 0.0000000000 0.2726708949 6.9632649422
7.7412519455 16.4300327301 -4.5493869781 13.2492218018 0.0000000000 0.0000000000 0.2721559703 6.9715733528
7.6869459152 16.3455982208 -4.5358948708 13.2368240356 0.0000000000 0.0000000000 0.2716775239 6.9797859192
7.6334605217 16.2623004913 -4.5241341591 13.2241764069 0.0000000000 0.0000000000 0.2712237835 6.9879384041
7.5803384781 16.1800041199 -4.5136904716 13.2105894089 0.0000000000 0.0000000000 0.2707797885 6.9959940910
7.5282759666 16.0987625122 -4.5002608299 13.1957454681 0.0000000000 0.0000000000 0.2703692019 7.0039939880
7.4761571884 16.0184020996 -4.4848623276 13.1802387238 0.0000000000 0.0000000000 0.2699653506 7.0119342804
7.4247822762 15.9390020370 -4.4714641571 13.1652107239 0.0000000000 0.0000000000 0.2695719004 7.0197963715
7.3742103577 15.8605346680 -4.4590039253 13.1513481140 0.0000000000 0.0000000000 0.2691917717 7.0275368690
7.3257627487 15.7829980850 -4.4475655556 13.1381673813 0.0000000000 0.0000000000 0.2688443363 7.0352082253
7.2780671120 15.7057266235 -4.4369435310 13.1233510971 0.0000000000 0.0000000000 0.2685121596 7.0428242683
7.2308650017 15.6291074753 -4.4275813103 13.1082468033 0.0000000000 0.0000000000 0.2681930363 7.0504050255
7.1832523346 15.5530252457 -4.4170827866 13.0930318832 0.0000000000 0.0000000000 0.2678662837 7.0579667091
7.1362991333 15.4780836105 -4.4056224823 13.0783767700 0.0000000000 0.0000000000 0.2675276995 7.0655579567
7.0905866623 15.4044914246 -4.3904972076 13.0636882782 0.0000000000 0.0000000000 0.2672217488 7.0731444359
7.0453915596 15.3321809769 -4.3760919571 13.0488796234 0.0000000000 0.0000000000 0.2669453621 7.0806555748
6.9998407364 15.2610044479 -4.3586745262 13.0345458984 0.0000000000 0.0000000000 0.2666454911 7.0881352425
6.9546823502 15.1910533905 -4.3422923088 13.0202016830 0.0000000000 0.0000000000 0.2663143277 7.0955743790
6.9096393585 15.1222209930 -4.3289546967 13.0049743652 0.0000000000 0.0000000000 0.2659697831 7.1029787064
6.8647007942 15.0537261963 -4.3183751106 12.9889669418 0.0000000000 0.0000000000 0.2656141222 7.1103262901
6.8202438354 14.9856138229 -4.3078455925 12.9743824005 0.0000000000 0.0000000000 0.2652818263 7.1176228523
6.7772822380 14.9182367325 -4.2939987183 12.9601411819 0.0000000000 0.0000000000 0.2649620771 7.1248936653
6.7349858284 14.8517761230 -4.2799677849 12.9449405670 0.0000000000 0.0000000000 0.2646481693 7.1321210861
6.6925740242 14.7859449387 -4.2680935860 12.9299964905 0.0000000000 0.0000000000 0.2643291950 7.1393308640
6.6511678696 14.7208414078 -4.2553548813 12.9161434174 0.0000000000 0.0000000000 0.2640094757 7.1465063095
6.6102695465 14.6567258835 -4.2403655052 12.9040994644 0.0000000000 0.0000000000 0.2636836469 7.1536278725
6.5693335533 14.5934944153 -4.2261176109 12.8918180466 0.0000000000 0.0000000000 0.2633717656 7.1606907845
6.5289344788 14.5310811996 -4.2136754990 12.8776035309 0.0000000000 0.0000000000 0.2630998790 7.1677513123
6.4892187119 14.4694938660 -4.2022299767 12.8628616333 0.0000000000 0.0000000000 0.2628363967 7.1747665405
6.4486746788 14.4088487625 -4.1875047684 12.8483181000 0.0000000000 0.0000000000 0.2625966668 7.1816740036
6.4084162712 14.3489913940 -4.1718797684 12.8339920044 0.0000000000 0.0000000000 0.2623508275 7.1885399818
6.3699760437 14.2897176743 -4.1579723358 12.8198423386 0.0000000000 0.0000000000 0.2620935738 7.1953663826
6.3329920769 14.2308320999 -4.1470794678 12.8068761826 0.0000000000 0.0000000000 0.2618193626 7.2021336555
6.2953472137 14.1723642349 -4.1367216110 12.7943420410 0.0000000000 0.0000000000 0.2615251243 7.2088327408
6.2575736046 14.1146678925 -4.1243100166 12.7823429108 0.0000000000 0.0000000000 0.2611976862 7.2155117989
6.2207822800 14.0579547882 -4.1112809181 12.7694978714 0.0000000000 0.0000000000 0.2608350217 7.2221860886
6.1846361160 14.0019378662 -4.1004190445 12.7557439804 0.0000000000 0.0000000000 0.2604628205 7.2288560867
6.1477785110 13.9465427399 -4.0899200439 12.7417840958 0.0000000000 0.0000000000 0.2601020932 7.2355103493
6.1106948853 13.8918895721 -4.0760130882 12.7286901474 0.0000000000 0.0000000000 0.2597536743 7.2421474457
6.0755467415 13.8380622864 -4.0607299805 12.7168025970 0.0000000000 0.0000000000 0.2593898475 7.2487721443
6.0426797867 13.7848348618 -4.0456008911 12.7051391602 0.0000000000 0.0000000000 0.2590348125 7.2553415298
6.0098452568 13.7321310043 -4.0335125923 12.6927862167 0.0000000000 0.0000000000 0.2586911917 7.2618470192
5.9759559631 13.6798400879 -4.0217614174 12.6796741486 0.0000000000 0.0000000000 0.2583715618 7.2683053017
5.9423780441 13.6281003952 -4.0084824562 12.6662378311 0.0000000000 0.0000000000 0.2580617666 7.2747144699
5.9092316628 13.5766878128 -3.9949276447 12.6524868011 0.0000000000 0.0000000000 0.2577534914 7.2810678482
5.8757944107 13.5256109238 -3.9823765755 12.6394395828 0.0000000000 0.0000000000 0.2574024498 7.2873620987
5.8427157402 13.4750595093 -3.9701313972 12.6277933121 0.0000000000 0.0000000000 0.2570357025 7.2935881615
5.8111176491 13.4253959656 -3.9588153362 12.6169376373 0.0000000000 0.0000000000 0.2566622198 7.2997846603
5.7801203728 13.3767070770 -3.9505109787 12.6062841415 0.0000000000 0.0000000000 0.2562880814 7.3059587479
5.7485127449 13.3286066055 -3.9422497749 12.5956716537 0.0000000000 0.0000000000 0.2559258342 7.3120889664
5.7163672447 13.2810811996 -3.9336760044 12.5847387314 0.0000000000 0.0000000000 0.2555601597 7.3181471825
5.6850376129 13.2343854904 -3.9248661995 12.5732803345 0.0000000000 0.0000000000 0.2551911473 7.3242039680
5.6544165611 13.1884136200 -3.9108948708 12.5631780624 0.0000000000 0.0000000000 0.2548269928 7.3302173615
5.6246385574 13.1430683136 -3.9005475044 12.5544118881 0.0000000000 0.0000000000 0.2544728518 7.3361282349
5.5948476791 13.0980443954 -3.8920941353 12.5456094742 0.0000000000 0.0000000000 0.2541059256 7.3419442177
5.5653800964 13.0533170700 -3.8815429211 12.5370101929 0.0000000000 0.0000000000 0.2537000775 7.3476595879
5.5371975899 13.0098772049 -3.8702416420 12.5286388397 0.0000000000 0.0000000000 0.2532703280 7.3533139229
5.5091500282 12.9677162170 -3.8600206375 12.5191202164 0.0000000000 0.0000000000 0.2528227568 7.3589620590
5.4813208580 12.9265022278 -3.8502051830 12.5083684921 0.0000000000 0.0000000000 0.2523620725 7.3645830154
5.4527072906 12.8854703903 -3.8417727947 12.4972667694 0.0000000000 0.0000000000 0.2518722713 7.3701930046
5.4237256050 12.8443412781 -3.8342909813 12.4867992401 0.0000000000 0.0000000000 0.2513720393 7.3757610321
5.3953013420 12.8038215637 -3.8251523972 12.4764938354 0.0000000000 0.0000000000 0.2508717477 7.3813195229
5.3674864769 12.7638463974 -3.8154141903 12.4656076431 0.0000000000 0.0000000000 0.2503956556 7.3868865967
5.3404130936 12.7243137360 -3.8050215244 12.4540710449 0.0000000000 0.0000000000 0.2499314100 7.3924069405
5.3133563995 12.6850786209 -3.7940261364 12.4430742264 0.0000000000 0.0000000000 0.2494593561 7.3978590965
5.2852587700 12.6455860138 -3.7856514454 12.4326601028 0.0000000000 0.0000000000 0.2490016520 7.4032416344
5.2567257881 12.6061954498 -3.7746703625 12.4214620590 0.0000000000 0.0000000000 0.2485326231 7.4085965157
5.2291946411 12.5676937103 -3.7653806210 12.4112997055 0.0000000000 0.0000000000 0.2480537295 7.4139266014
5.2026405334 12.5302953720 -3.7603437901 12.4005594254 0.0000000000 0.0000000000 0.2475567758 7.4192390442
5.1770462990 12.4935102463 -3.7552115917 12.3900175095 0.0000000000 0.0000000000 0.2470591217 7.4245705605
5.1512956619 12.4564895630 -3.7437956333 12.3796367645 0.0000000000 0.0000000000 0.2465791702 7.4298467636
5.1253538132 12.4194860458 -3.7311792374 12.3698825836 0.0000000000 0.0000000000 0.2461239249 7.4350476265
5.1006994247 12.3829946518 -3.7221162319 12.3603172302 0.0000000000 0.0000000000 0.2456556261 7.4402379990
5.0765805244 12.3474321365 -3.7145864964 12.3506641388 0.0000000000 0.0000000000 0.2451558262 7.4453988075
5.0525383949 12.3130493164 -3.7071330547 12.3420133591 0.0000000000 0.0000000000 0.2446363270 7.4505219460
5.0279874802 12.2795133591 -3.7003455162 12.3338174820 0.0000000000 0.0000000000 0.2441304475 7.4556164742
5.0040588379 12.2464723587 -3.6951107979 12.3253459930 0.0000000000 0.0000000000 0.2436299026 7.4607076645
4.9808111191 12.2139663696 -3.6882619858 12.3152523041 0.0000000000 0.0000000000 0.2431554794 7.4657683372
4.9573669434 12.1811571121 -3.6767499447 12.3043308258 0.0000000000 0.0000000000 0.2427045256 7.4708046913
4.9344005585 12.1487693787 -3.6676337719 12.2927188873 0.0000000000 0.0000000000 0.2422658801 7.4757790565
4.9115114212 12.1170663834 -3.6619639397 12.2824068069 0.0000000000 0.0000000000 0.2418329418 7.4806990623
4.8883209229 12.0856151581 -3.6565055847 12.2726707458 0.0000000000 0.0000000000 0.2414194643 7.4856295586
4.8665761948 12.0541276932 -3.6472065449 12.2639532089 0.0000000000 0.0000000000 0.2410016209 7.4905228615
4.8448939323 12.0228471756 -3.6384830475 12.2555618286 0.0000000000 0.0000000000 0.2405928224 7.4953393936
4.8238391876 11.9924392700 -3.6323454380 12.2463932037 0.0000000000 0.0000000000 0.2402133048 7.5000734329
4.8035669327 11.9626350403 -3.6288528442 12.2369861603 0.0000000000 0.0000000000 0.2398376167 7.5047655106
4.7829084396 11.9333000183 -3.6237397194 12.2287111282 0.0000000000 0.0000000000 0.2394946963 7.5094127655
4.7624015808 11.9044237137 -3.6162912846 12.2207345963 0.0000000000 0.0000000000 0.2391379029 7.5140194893
4.7421474457 11.8763065338 -3.6086101532 12.2128686905 0.0000000000 0.0000000000 0.2387208492 7.5185933113
4.7226490974 11.8484182358 -3.6042447090 12.2036266327 0.0000000000 0.0000000000 0.2382739931 7.5231122971
4.7030248642 11.8202142715 -3.5996832848 12.1927537918 0.0000000000 0.0000000000 0.2378080934 7.5276255608
4.6822900772 11.7919321060 -3.5945515633 12.1829404831 0.0000000000 0.0000000000 0.2373216897 7.5321016312
4.6617798805 11.7640085220 -3.5862567425 12.1761178970 0.0000000000 0.0000000000 0.2368258089 7.5365476608
4.6416606903 11.7369022369 -3.5776391029 12.1693058014 0.0000000000 0.0000000000 0.2363280207 7.5408964157
4.6207556725 11.7106218338 -3.5701656342 12.1621084213 0.0000000000 0.0000000000 0.2358216941 7.5452089310
4.5995135307 11.6853542328 -3.5635342598 12.1544370651 0.0000000000 0.0000000000 0.2353168577 7.5494947433
4.5794281960 11.6608343124 -3.5590271950 12.1472492218 0.0000000000 0.0000000000 0.2348166406 7.5537705421
4.5608315468 11.6363124847 -3.5551891327 12.1406097412 0.0000000000 0.0000000000 0.2343103141 7.5580639839
4.5418949127 11.6115312576 -3.5515015125 12.1328325272 0.0000000000 0.0000000000 0.2338163704 7.5623564720
4.5219373703 11.5870447159 -3.5474343300 12.1249065399 0.0000000000 0.0000000000 0.2333011925 7.5666546822
4.5023508072 11.5632534027 -3.5427377224 12.1185617447 0.0000000000 0.0000000000 0.2327984124 7.5709338188
4.4835767746 11.5401172638 -3.5393095016 12.1144390106 0.0000000000 0.0000000000 0.2322949767 7.5751938820
4.4642271996 11.5167140961 -3.5355911255 12.1102113724 0.0000000000 0.0000000000 0.2317952216 7.5794239044
4.4449849129 11.4934253693 -3.5307955742 12.1047325134 0.0000000000 0.0000000000 0.2312843353 7.5836467743
4.4261894226 11.4706392288 -3.5245568752 12.0977067947 0.0000000000 0.0000000000 0.2307259291 7.5878477097
4.4087796211 11.4484014511 -3.5186812878 12.0890045166 0.0000000000 0.0000000000 0.2301309556 7.5920791626
4.3916554451 11.4267282486 -3.5128650665 12.0793418884 0.0000000000 0.0000000000 0.2295213789 7.5963187218
4.3739795685 11.4046173096 -3.5064625740 12.0712957382 0.0000000000 0.0000000000 0.2289163917 7.6005425453
4.3563561440 11.3817157745 -3.4984650612 12.0635766983 0.0000000000 0.0000000000 0.2283217013 7.6047649384
4.3395638466 11.3587045670 -3.4920620918 12.0551757812 0.0000000000 0.0000000000 0.2277281433 7.6089830399
4.3232798576 11.3366746902 -3.4870376587 12.0469703674 0.0000000000 0.0000000000 0.2271501273 7.6132054329
4.3062963486 11.3162965775 -3.4817531109 12.0403823853 0.0000000000 0.0000000000 0.2265872955 7.6174364090
4.2889294624 11.2964029312 -3.4767656326 12.0343313217 0.0000000000 0.0000000000 0.2260302007 7.6216516495
4.2718248367 11.2764730453 -3.4722745419 12.0265417099 0.0000000000 0.0000000000 0.2255010307 7.6258525848
4.2546048164 11.2564449310 -3.4683878422 12.0196390152 0.0000000000 0.0000000000 0.2249646932 7.6300520897
4.2382283211 11.2367391586 -3.4643945694 12.0133867264 0.0000000000 0.0000000000 0.2244209200 7.6342415810
4.2225904465 11.2170190811 -3.4617669582 12.0078058243 0.0000000000 0.0000000000 0.2238638699 7.6383695602
4.2070927620 11.1965703964 -3.4592156410 12.0021295547 0.0000000000 0.0000000000 0.2232925147 7.6424274445
4.1908817291 11.1761207581 -3.4560980797 11.9965820312 0.0000000000 0.0000000000 0.2227063328 7.6464495659
4.1747083664 11.1565084457 -3.4505019188 11.9905290604 0.0000000000 0.0000000000 0.2221255749 7.6504883766
4.1589999199 11.1373052597 -3.4432823658 11.9837608337 0.0000000000 0.0000000000 0.2215540707 7.6545228958
4.1451005936 11.1187362671 -3.4366061687 11.9770832062 0.0000000000 0.0000000000 0.2210053951 7.6585412025
4.1308426857 11.1001796722 -3.4328746796 11.9703378677 0.0000000000 0.0000000000 0.2204572409 7.6625452042
4.1154832840 11.0820112228 -3.4278934002 11.9634819031 0.0000000000 0.0000000000 0.2199076265 7.6665592194
4.1003046036 11.0640954971 -3.4225492477 11.9571313858 0.0000000000 0.0000000000 0.2193754762 7.6706094742
4.0854816437 11.0456867218 -3.4168636799 11.9510297775 0.0000000000 0.0000000000 0.2188417464 7.6746644974
4.0717482567 11.0271120071 -3.4107971191 11.9447841644 0.0000000000 0.0000000000 0.2183346897 7.6786952019
4.0582032204 11.0082159042 -3.4032981396 11.9390640259 0.0000000000 0.0000000000 0.2178484499 7.6826629639
4.0440993309 10.9895191193 -3.4001128674 11.9339809418 0.0000000000 0.0000000000 0.2173632681 7.6865582466
4.0302968025 10.9713916779 -3.3982925415 11.9287233353 0.0000000000 0.0000000000 0.2168712169 7.6903972626
4.0175428391 10.9538431168 -3.3930473328 11.9233188629 0.0000000000 0.0000000000 0.2163569927 7.6942462921
4.0041360855 10.9361248016 -3.3823914528 11.9180784225 0.0000000000 0.0000000000 0.2158253938 7.6980371475
3.9905459881 10.9183177948 -3.3730292320 11.9118366241 0.0000000000 0.0000000000 0.2152650505 7.7017860413
3.9772419930 10.9008140564 -3.3661901951 11.9049587250 0.0000000000 0.0000000000 0.2147211283 7.7055058479
3.9649200439 10.8833703995 -3.3592715263 11.8980751038 0.0000000000 0.0000000000 0.2141922414 7.7091894150
3.9523372650 10.8653049469 -3.3519561291 11.8922548294 0.0000000000 0.0000000000 0.2136602104 7.7127990723
3.9389755726 10.8473062515 -3.3477530479 11.8872575760 0.0000000000 0.0000000000 0.2131220400 7.7163624763
3.9254264832 10.8302612305 -3.3448042870 11.8823289871 0.0000000000 0.0000000000 0.2125979513 7.7199292183
3.9123418331 10.8142576218 -3.3397614956 11.8784084320 0.0000000000 0.0000000000 0.2120560110 7.7234597206
3.8987207413 10.7985572815 -3.3343293667 11.8729190826 0.0000000000 0.0000000000 0.2114988714 7.7269072533
3.8854844570 10.7823705673 -3.3278491497 11.8662853241 0.0000000000 0.0000000000 0.2109037340 7.7302980423
3.8724775314 10.7661123276 -3.3214311600 11.8607730865 0.0000000000 0.0000000000 0.2103045881 7.7336907387
3.8608281612 10.7503528595 -3.3172676563 11.8557481766 0.0000000000 0.0000000000 0.2097108662 7.7370805740
3.8497829437 10.7347002029 -3.3144750595 11.8509674072 0.0000000000 0.0000000000 0.2091061175 7.7404475212
3.8378522396 10.7188186646 -3.3118882179 11.8461856842 0.0000000000 0.0000000000 0.2085155100 7.7437572479
3.8249187469 10.7029857635 -3.3084409237 11.8411340714 0.0000000000 0.0000000000 0.2079012096 7.7470598221
3.8115072250 10.6870412827 -3.3064420223 11.8362436295 0.0000000000 0.0000000000 0.2072663903 7.7503695488
3.7993664742 10.6715507507 -3.3060863018 11.8319177628 0.0000000000 0.0000000000 0.2066521645 7.7536864281
3.7878971100 10.6567430496 -3.3023097515 11.8268699646 0.0000000000 0.0000000000 0.2060699165 7.7570176125
3.7760195732 10.6421976089 -3.2973039150 11.8221044540 0.0000000000 0.0000000000 0.2054897696 7.7603578568
3.7640278339 10.6274404526 -3.2949390411 11.8160810471 0.0000000000 0.0000000000 0.2049289644 7.7636804581
3.7523963451 10.6128120422 -3.2914028168 11.8100242615 0.0000000000 0.0000000000 0.2044055164 7.7670164108
3.7407824993 10.5985794067 -3.2855119705 11.8054199219 0.0000000000 0.0000000000 0.2039153278 7.7703452110
3.7297775745 10.5843629837 -3.2795860767 11.8011198044 0.0000000000 0.0000000000 0.2034322917 7.7736787796
3.7189674377 10.5694084167 -3.2770197392 11.7967338562 0.0000000000 0.0000000000 0.2029282898 7.7770051956
3.7083880901 10.5542240143 -3.2737543583 11.7915010452 0.0000000000 0.0000000000 0.2024249434 7.7803125381
3.6983225346 10.5392398834 -3.2697231770 11.7869167328 0.0000000000 0.0000000000 0.2019053847 7.7835993767
3.6877033710 10.5248775482 -3.2668128014 11.7824497223 0.0000000000 0.0000000000 0.2013786733 7.7868647575
3.6763589382 10.5106019974 -3.2633481026 11.7779674530 0.0000000000 0.0000000000 0.2008520514 7.7901310921
3.6647191048 10.4962158203 -3.2597775459 11.7742347717 0.0000000000 0.0000000000 0.2002720684 7.7933559418
3.6542181969 10.4820804596 -3.2558760643 11.7692546844 0.0000000000 0.0000000000 0.1996711940 7.7965884209
3.6440415382 10.4688482285 -3.2516543865 11.7631311417 0.0000000000 0.0000000000 0.1990832239 7.7998447418
3.6330871582 10.4556722641 -3.2480373383 11.7578096390 0.0000000000 0.0000000000 0.1984667480 7.8031044006
3.6217265129 10.4422101974 -3.2439768314 11.7530984879 0.0000000000 0.0000000000 0.1978180856 7.8063659668
3.6109042168 10.4292869568 -3.2418577671 11.7490510941 0.0000000000 0.0000000000 0.1971680224 7.8096599579
3.6010239124 10.4163846970 -3.2366428375 11.7464637756 0.0000000000 0.0000000000 0.1965126097 7.8129320145
3.5904695988 10.4036674500 -3.2311534882 11.7425880432 0.0000000000 0.0000000000 0.1958365291 7.8161745071
3.5794463158 10.3909740448 -3.2275717258 11.7378997803 0.0000000000 0.0000000000 0.1951477826 7.8194026947
3.5696947575 10.3785724640 -3.2252554893 11.7342443466 0.0000000000 0.0000000000 0.1944736838 7.8226003647
3.5605177879 10.3668928146 -3.2212941647 11.7297153473 0.0000000000 0.0000000000 0.1938450783 7.8257894516
3.5497910976 10.3546133041 -3.2177813053 11.7246952057 0.0000000000 0.0000000000 0.1932602674 7.8289504051
3.5396676064 10.3423881531 -3.2129220963 11.7197828293 0.0000000000 0.0000000000 0.1926947385 7.8321094513
3.5307133198 10.3304862976 -3.2088460922 11.7160253525 0.0000000000 0.0000000000 0.1921205074 7.8352932930
3.5213928223 10.3182945251 -3.2047626972 11.7130451202 0.0000000000 0.0000000000 0.1915532053 7.8384518623
3.5118267536 10.3067951202 -3.2023344040 11.7085094452 0.0000000000 0.0000000000 0.1910454184 7.8416209221
3.5010194778 10.2955646515 -3.1986677647 11.7033424377 0.0000000000 0.0000000000 0.1905547082 7.8447852135
3.4908494949 10.2846431732 -3.1944901943 11.6976909637 0.0000000000 0.0000000000 0.1900937557 7.8479328156
3.4823610783 10.2734918594 -3.1901490688 11.6919307709 0.0000000000 0.0000000000 0.1896385103 7.8510422707
3.4733686447 10.2614316940 -3.1848092079 11.6858892441 0.0000000000 0.0000000000 0.1891860813 7.8541431427
3.4640223980 10.2498331070 -3.1791260242 11.6805839539 0.0000000000 0.0000000000 0.1887394339 7.8572378159
3.4548981190 10.2389755249 -3.1734538078 11.6759214401 0.0000000000 0.0000000000 0.1882849485 7.8602700233
3.4456915855 10.2282962799 -3.1674516201 11.6705808640 0.0000000000 0.0000000000 0.1878375262 7.8632626534
3.4363374710 10.2168760300 -3.1622352600 11.6660623550 0.0000000000 0.0000000000 0.1873960048 7.8662376404
3.4273536205 10.2059764862 -3.1604709625 11.6622428894 0.0000000000 0.0000000000 0.1869690567 7.8692188263
3.4186930656 10.1965684891 -3.1576173306 11.6580801010 0.0000000000 0.0000000000 0.1865429431 7.8721613884
3.4097216129 10.1868562698 -3.1517972946 11.6536378860 0.0000000000 0.0000000000 0.1861054897 7.8750734329
3.4018800259 10.1767301559 -3.1478738785 11.6485166550 0.0000000000 0.0000000000 0.1856423020 7.8780069351
3.3936300278 10.1671657562 -3.1436879635 11.6434707642 0.0000000000 0.0000000000 0.1851842105 7.8808708191
3.3833429813 10.1576156616 -3.1422028542 11.6389675140 0.0000000000 0.0000000000 0.1847397685 7.8836865425
3.3740415573 10.1481847763 -3.1399543285 11.6351289749 0.0000000000 0.0000000000 0.1842911094 7.8865242004
3.3658854961 10.1390609741 -3.1358137131 11.6314001083 0.0000000000 0.0000000000 0.1838177592 7.8893508911
3.3570013046 10.1292238235 -3.1319491863 11.6266508102 0.0000000000 0.0000000000 0.1833156049 7.8921532631
3.3480715752 10.1190109253 -3.1294050217 11.6223001480 0.0000000000 0.0000000000 0.1828095466 7.8949208260
3.3399999142 10.1094465256 -3.1268057823 11.6187496185 0.0000000000 0.0000000000 0.1822862774 7.8976907730
3.3328890800 10.1002836227 -3.1219053268 11.6141710281 0.0000000000 0.0000000000 0.1817601025 7.9004597664
3.3247213364 10.0908145905 -3.1206209660 11.6090106964 0.0000000000 0.0000000000 0.1812129468 7.9032182693
3.3158321381 10.0805501938 -3.1215379238 11.6042003632 0.0000000000 0.0000000000 0.1806686819 7.9059729576
3.3084313869 10.0709209442 -3.1188919544 11.5992374420 0.0000000000 0.0000000000 0.1801543981 7.9087038040
3.3017516136 10.0623130798 -3.1140022278 11.5943899155 0.0000000000 0.0000000000 0.1796499938 7.9114122391
3.2949857712 10.0534076691 -3.1090118885 11.5890932083 0.0000000000 0.0000000000 0.1791436672 7.9140977859
3.2882275581 10.0447082520 -3.1022288799 11.5839872360 0.0000000000 0.0000000000 0.1786672771 7.9168000221
3.2812004089 10.0362462997 -3.0987892151 11.5803394318 0.0000000000 0.0000000000 0.1782029420 7.9194521904
3.2730057240 10.0273370743 -3.0994563103 11.5769405365 0.0000000000 0.0000000000 0.1777313352 7.9221110344
3.2650465965 10.0187625885 -3.1012990475 11.5734777451 0.0000000000 0.0000000000 0.1772705019 7.9247703552
3.2574405670 10.0107984543 -3.1006543636 11.5704269409 0.0000000000 0.0000000000 0.1768305749 7.9274263382
3.2490043640 10.0025405884 -3.0956478119 11.5668458939 0.0000000000 0.0000000000 0.1764087826 7.9300456047
3.2410984039 9.9946508408 -3.0909316540 11.5622291565 0.0000000000 0.0000000000 0.1759890169 7.9326500893
3.2339684963 9.9870119095 -3.0871498585 11.5585765839 0.0000000000 0.0000000000 0.1755622923 7.9352078438
3.2265362740 9.9787673950 -3.0843877792 11.5546646118 0.0000000000 0.0000000000 0.1751339883 7.9376878738
3.2196190357 9.9708080292 -3.0818474293 11.5494394302 0.0000000000 0.0000000000 0.1747041047 7.9401254654
3.2125358582 9.9625711441 -3.0797576904 11.5441703796 0.0000000000 0.0000000000 0.1742868125 7.9425306320
3.2056672573 9.9553442001 -3.0789835453 11.5401086807 0.0000000000 0.0000000000 0.1738718301 7.9449124336
3.1981360912 9.9472999573 -3.0740010738 11.5373687744 0.0000000000 0.0000000000 0.1734248549 7.9472618103
3.1918931007 9.9389028549 -3.0707106590 11.5343637466 0.0000000000 0.0000000000 0.1729554385 7.9496192932
3.1854121685 9.9302263260 -3.0671973228 11.5313129425 0.0000000000 0.0000000000 0.1724969149 7.9519414902
3.1784217358 9.9212398529 -3.0652329922 11.5268344879 0.0000000000 0.0000000000 0.1720181704 7.9542942047
3.1727809906 9.9131841660 -3.0625545979 11.5228805542 0.0000000000 0.0000000000 0.1715253741 7.9566879272
3.1666984558 9.9062480927 -3.0585563183 11.5192489624 0.0000000000 0.0000000000 0.1710195094 7.9591131210
3.1590995789 9.8988389969 -3.0551607609 11.5144538879 0.0000000000 0.0000000000 0.1705696434 7.9614768028
3.1518001556 9.8917570114 -3.0553116798 11.5099506378 0.0000000000 0.0000000000 0.1701584458 7.9638333321
3.1447966099 9.8849000931 -3.0531492233 11.5061683655 0.0000000000 0.0000000000 0.1697582155 7.9662199020
3.1379888058 9.8771753311 -3.0463180542 11.5024700165 0.0000000000 0.0000000000 0.1693631113 7.9685997963
3.1304659843 9.8680315018 -3.0438263416 11.4980869293 0.0000000000 0.0000000000 0.1689597517 7.9709138870
3.1243901253 9.8591585159 -3.0428276062 11.4945774078 0.0000000000 0.0000000000 0.1685654670 7.9732294083
3.1191382408 9.8510751724 -3.0406486988 11.4914178848 0.0000000000 0.0000000000 0.1681516767 7.9755640030
3.1125872135 9.8432550430 -3.0365586281 11.4864921570 0.0000000000 0.0000000000 0.1677175760 7.9779381752
3.1060402393 9.8356599808 -3.0336980820 11.4806604385 0.0000000000 0.0000000000 0.1672762334 7.9803457260
3.1001269817 9.8282518387 -3.0324029922 11.4763898849 0.0000000000 0.0000000000 0.1668106616 7.9827723503
3.0946943760 9.8207330704 -3.0275557041 11.4738283157 0.0000000000 0.0000000000 0.1663260609 7.9851799011
