#         rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
1.4126526117 23.2016487122 1.5532845259 7.5419149399 0.0000000000 0.0000000000 -0.0019223446 1.7616734505
1.4199434519 23.2038173676 1.5548909903 7.5413222313 0.0000000000 0.0000000000 -0.0020118149 1.7615811825
1.4270048141 23.2058029175 1.5561709404 7.5406756401 0.0000000000 0.0000000000 -0.0021466881 1.7616335154
1.4338147640 23.2075920105 1.5580520630 7.5398530960 0.0000000000 0.0000000000 -0.0023033950 1.7618154287
1.4403339624 23.2092342377 1.5607749224 7.5379700661 0.0000000000 0.0000000000 -0.0024333273 1.7619992495
1.4467396736 23.2109699249 1.5631235838 7.5358805656 0.0000000000 0.0000000000 -0.0025801521 1.7622793913
1.4530611038 23.2127017975 1.5649356842 7.5338563919 0.0000000000 0.0000000000 -0.0027709778 1.7624688148
1.4589141607 23.2143802643 1.5667239428 7.5332565308 0.0000000000 0.0000000000 -0.0030431279 1.7626128197
1.4643851519 23.2158031464 1.5675982237 7.5334076881 0.0000000000 0.0000000000 -0.0032466396 1.7627259493
1.4697095156 23.2170696259 1.5686403513 7.5324664116 0.0000000000 0.0000000000 -0.0034400693 1.7628560066
1.4749923944 23.2184734344 1.5704783201 7.5299463272 0.0000000000 0.0000000000 -0.0036246185 1.7632033825
1.4802072048 23.2199783325 1.5719813108 7.5280923843 0.0000000000 0.0000000000 -0.0037656347 1.7636221647
1.4854071140 23.2216434479 1.5730948448 7.5264267921 0.0000000000 0.0000000000 -0.0039085867 1.7639967203
1.4903330803 23.2233181000 1.5741953850 7.5256080627 0.0000000000 0.0000000000 -0.0040660948 1.7643735409
1.4952042103 23.2250995636 1.5754350424 7.5249490738 0.0000000000 0.0000000000 -0.0041361353 1.7645413876
1.4999996424 23.2268352509 1.5763591528 7.5247640610 0.0000000000 0.0000000000 -0.0041404753 1.7645947933
1.5046770573 23.2284965515 1.5776730776 7.5248422623 0.0000000000 0.0000000000 -0.0040996131 1.7645065784
1.5091069937 23.2300815582 1.5786409378 7.5250477791 0.0000000000 0.0000000000 -0.0040818523 1.7646536827
1.5134005547 23.2317714691 1.5799843073 7.5242977142 0.0000000000 0.0000000000 -0.0041259197 1.7648043633
1.5176182985 23.2334918976 1.5815744400 7.5227856636 0.0000000000 0.0000000000 -0.0041559660 1.7647287846
1.5215055943 23.2350139618 1.5837261677 7.5219883919 0.0000000000 0.0000000000 -0.0041183750 1.7646265030
1.5253626108 23.2364635468 1.5851815939 7.5216379166 0.0000000000 0.0000000000 -0.0040351138 1.7646992207
1.5291653872 23.2380943298 1.5858194828 7.5207157135 0.0000000000 0.0000000000 -0.0040490688 1.7648503780
1.5329642296 23.2398872375 1.5861475468 7.5196676254 0.0000000000 0.0000000000 -0.0041674501 1.7649830580
1.5367363691 23.2416248322 1.5874403715 7.5188994408 0.0000000000 0.0000000000 -0.0042936434 1.7651411295
1.5403933525 23.2432613373 1.5896377563 7.5179910660 0.0000000000 0.0000000000 -0.0043513984 1.7652066946
1.5437891483 23.2446708679 1.5907294750 7.5171585083 0.0000000000 0.0000000000 -0.0043443879 1.7653572559
1.5470826626 23.2462749481 1.5905437469 7.5159268379 0.0000000000 0.0000000000 -0.0043382449 1.7655235529
1.5503048897 23.2479820251 1.5912090540 7.5148105621 0.0000000000 0.0000000000 -0.0043437867 1.7656064034
1.5534372330 23.2495937347 1.5919103622 7.5142860413 0.0000000000 0.0000000000 -0.0044152294 1.7654069662
1.5566223860 23.2513198853 1.5919486284 7.5140838623 0.0000000000 0.0000000000 -0.0045536417 1.7649121284
1.5598344803 23.2530326843 1.5927585363 7.5135025978 0.0000000000 0.0000000000 -0.0046001128 1.7646206617
1.5630679131 23.2547779083 1.5937517881 7.5126552582 0.0000000000 0.0000000000 -0.0045440267 1.7644387484
1.5661809444 23.2564888000 1.5952816010 7.5123829842 0.0000000000 0.0000000000 -0.0043984707 1.7645114660
1.5691162348 23.2580738068 1.5965170860 7.5120019913 0.0000000000 0.0000000000 -0.0041938904 1.7648572922
1.5718452930 23.2594909668 1.5968675613 7.5103859901 0.0000000000 0.0000000000 -0.0040034656 1.7653101683
1.5745939016 23.2609004974 1.5968828201 7.5081663132 0.0000000000 0.0000000000 -0.0037996867 1.7656148672
1.5774509907 23.2623310089 1.5976438522 7.5068244934 0.0000000000 0.0000000000 -0.0035800838 1.7659618855
1.5802634954 23.2638168335 1.5990308523 7.5050349236 0.0000000000 0.0000000000 -0.0033950002 1.7663015127
1.5829913616 23.2651023865 1.6003184319 7.5038104057 0.0000000000 0.0000000000 -0.0031976313 1.7667216063
1.5857510567 23.2664375305 1.6010444164 7.5024838448 0.0000000000 0.0000000000 -0.0030014641 1.7672420740
1.5885187387 23.2679729462 1.6015756130 7.5013561249 0.0000000000 0.0000000000 -0.0028348088 1.7677265406
1.5912699699 23.2695865631 1.6027746201 7.5000090599 0.0000000000 0.0000000000 -0.0027334536 1.7680974007
1.5937898159 23.2708740234 1.6040884256 7.4992132187 0.0000000000 0.0000000000 -0.0025951751 1.7684638500
1.5960540771 23.2718391418 1.6051778793 7.4980587959 0.0000000000 0.0000000000 -0.0024846725 1.7689013481
1.5982075930 23.2727851868 1.6057298183 7.4959902763 0.0000000000 0.0000000000 -0.0024426749 1.7694617510
1.6003305912 23.2737922668 1.6053560972 7.4943552017 0.0000000000 0.0000000000 -0.0024464140 1.7700207233
1.6025245190 23.2748317719 1.6049450636 7.4926047325 0.0000000000 0.0000000000 -0.0024773946 1.7706178427
1.6045597792 23.2759323120 1.6048728228 7.4910788536 0.0000000000 0.0000000000 -0.0024872764 1.7711061239
1.6064494848 23.2769908905 1.6053568125 7.4894099236 0.0000000000 0.0000000000 -0.0024703173 1.7716479301
1.6082193851 23.2780361176 1.6062144041 7.4877443314 0.0000000000 0.0000000000 -0.0024950884 1.7722111940
1.6097755432 23.2791385651 1.6065157652 7.4858798981 0.0000000000 0.0000000000 -0.0025073071 1.7726244926
1.6113868952 23.2802124023 1.6061207056 7.4842548370 0.0000000000 0.0000000000 -0.0025481030 1.7728812695
1.6130844355 23.2814407349 1.6049742699 7.4834737778 0.0000000000 0.0000000000 -0.0026204805 1.7731311321
1.6146525145 23.2826786041 1.6051619053 7.4821171761 0.0000000000 0.0000000000 -0.0027295141 1.7733832598
1.6160684824 23.2838878632 1.6055469513 7.4809083939 0.0000000000 0.0000000000 -0.0028294674 1.7737312317
1.6173579693 23.2850055695 1.6055035591 7.4798531532 0.0000000000 0.0000000000 -0.0028639869 1.7738853693
1.6186678410 23.2861347198 1.6054985523 7.4786286354 0.0000000000 0.0000000000 -0.0029137298 1.7740128040
1.6201235056 23.2873249054 1.6053899527 7.4778509140 0.0000000000 0.0000000000 -0.0030412583 1.7742457390
1.6215221882 23.2883052826 1.6057391167 7.4768652916 0.0000000000 0.0000000000 -0.0031247195 1.7742385864
1.6230121851 23.2893524170 1.6066482067 7.4756078720 0.0000000000 0.0000000000 -0.0031541646 1.7743194103
1.6245632172 23.2905139923 1.6075276136 7.4736838341 0.0000000000 0.0000000000 -0.0031641133 1.7742670774
1.6260149479 23.2916069031 1.6079194546 7.4722566605 0.0000000000 0.0000000000 -0.0031374057 1.7741833925
1.6273446083 23.2926616669 1.6082407236 7.4710898399 0.0000000000 0.0000000000 -0.0030298410 1.7741411924
1.6284979582 23.2936401367 1.6087892056 7.4705624580 0.0000000000 0.0000000000 -0.0029432415 1.7741357088
1.6297756433 23.2946147919 1.6091645956 7.4692354202 0.0000000000 0.0000000000 -0.0028469607 1.7744289637
1.6310551167 23.2955265045 1.6091226339 7.4674572945 0.0000000000 0.0000000000 -0.0028537044 1.7746374607
1.6321948767 23.2962627411 1.6085158587 7.4653940201 0.0000000000 0.0000000000 -0.0030294403 1.7747116089
1.6332030296 23.2970199585 1.6070939302 7.4644541740 0.0000000000 0.0000000000 -0.0032815598 1.7747509480
1.6340423822 23.2978572845 1.6060820818 7.4633617401 0.0000000000 0.0000000000 -0.0034150977 1.7749792337
1.6349122524 23.2987957001 1.6059620380 7.4619507790 0.0000000000 0.0000000000 -0.0033596128 1.7753036022
1.6358951330 23.2997531891 1.6065481901 7.4603166580 0.0000000000 0.0000000000 -0.0032709436 1.7758172750
1.6368316412 23.3006381989 1.6069548130 7.4590373039 0.0000000000 0.0000000000 -0.0032282781 1.7760753632
1.6375318766 23.3014087677 1.6070550680 7.4581980705 0.0000000000 0.0000000000 -0.0031442160 1.7764841318
1.6380517483 23.3021297455 1.6065055132 7.4565057755 0.0000000000 0.0000000000 -0.0030561478 1.7770925760
1.6387634277 23.3029842377 1.6061133146 7.4536032677 0.0000000000 0.0000000000 -0.0029331595 1.7778120041
1.6394335032 23.3036899567 1.6057775021 7.4509248734 0.0000000000 0.0000000000 -0.0028666577 1.7783319950
1.6401475668 23.3044528961 1.6056995392 7.4487185478 0.0000000000 0.0000000000 -0.0028820813 1.7788218260
1.6408842802 23.3052577972 1.6063249111 7.4470500946 0.0000000000 0.0000000000 -0.0029543920 1.7794827223
1.6414823532 23.3057975769 1.6070404053 7.4456901550 0.0000000000 0.0000000000 -0.0029927173 1.7804689407
1.6422085762 23.3064441681 1.6068956852 7.4431910515 0.0000000000 0.0000000000 -0.0030293067 1.7815090418
1.6431046724 23.3073635101 1.6073271036 7.4401674271 0.0000000000 0.0000000000 -0.0030727733 1.7823845148
1.6438506842 23.3081340790 1.6074714661 7.4381208420 0.0000000000 0.0000000000 -0.0031412116 1.7830876112
1.6444098949 23.3085289001 1.6077044010 7.4352889061 0.0000000000 0.0000000000 -0.0031891516 1.7836794853
1.6450288296 23.3089179993 1.6075652838 7.4318408966 0.0000000000 0.0000000000 -0.0031991669 1.7843157053
1.6457388401 23.3095684052 1.6076780558 7.4289064407 0.0000000000 0.0000000000 -0.0032732137 1.7848604918
1.6464301348 23.3101272583 1.6075704098 7.4276723862 0.0000000000 0.0000000000 -0.0033197517 1.7855736017
1.6470413208 23.3104400635 1.6067268848 7.4257321358 0.0000000000 0.0000000000 -0.0032887040 1.7864589691
1.6475610733 23.3106632233 1.6056325436 7.4233188629 0.0000000000 0.0000000000 -0.0031388747 1.7874786854
1.6480101347 23.3108215332 1.6043195724 7.4199719429 0.0000000000 0.0000000000 -0.0029920498 1.7882285118
1.6485441923 23.3111743927 1.6036332846 7.4173154831 0.0000000000 0.0000000000 -0.0030011970 1.7888966799
1.6492800713 23.3117885590 1.6037425995 7.4158787727 0.0000000000 0.0000000000 -0.0030334464 1.7893216610
1.6501117945 23.3124046326 1.6037588120 7.4146528244 0.0000000000 0.0000000000 -0.0030025991 1.7895737886
1.6507651806 23.3129444122 1.6030637026 7.4140143394 0.0000000000 0.0000000000 -0.0029899131 1.7900247574
1.6512387991 23.3131618500 1.6025753021 7.4122171402 0.0000000000 0.0000000000 -0.0029645409 1.7904225588
1.6517395973 23.3133468628 1.6023353338 7.4100317955 0.0000000000 0.0000000000 -0.0029386345 1.7908089161
1.6524237394 23.3137950897 1.6026142836 7.4080805779 0.0000000000 0.0000000000 -0.0028848855 1.7909538746
1.6531352997 23.3144512177 1.6029622555 7.4068202972 0.0000000000 0.0000000000 -0.0028448242 1.7907139063
1.6536506414 23.3148956299 1.6037619114 7.4066848755 0.0000000000 0.0000000000 -0.0027954152 1.7903157473
1.6539070606 23.3150463104 1.6040530205 7.4067444801 0.0000000000 0.0000000000 -0.0026935926 1.7901388407
1.6541208029 23.3150424957 1.6038570404 7.4058070183 0.0000000000 0.0000000000 -0.0025592535 1.7899848223
1.6544098854 23.3152828217 1.6030871868 7.4036884308 0.0000000000 0.0000000000 -0.0024361983 1.7896524668
1.6548056602 23.3157215118 1.6020256281 7.4016966820 0.0000000000 0.0000000000 -0.0022957833 1.7890595198
1.6551876068 23.3159389496 1.6021376848 7.4013500214 0.0000000000 0.0000000000 -0.0022081824 1.7883380651
1.6557179689 23.3161659241 1.6020753384 7.4014248848 0.0000000000 0.0000000000 -0.0022754187 1.7876602411
1.6561371088 23.3162822723 1.6025784016 7.4009666443 0.0000000000 0.0000000000 -0.0024277854 1.7871568203
1.6564160585 23.3163356781 1.6024600267 7.4000754356 0.0000000000 0.0000000000 -0.0025555810 1.7866971493
1.6566585302 23.3164634705 1.6025981903 7.3985509872 0.0000000000 0.0000000000 -0.0026190784 1.7862874269
1.6567995548 23.3167304993 1.6035460234 7.3971920013 0.0000000000 0.0000000000 -0.0026929248 1.7857362032
1.6569740772 23.3170948029 1.6039246321 7.3963103294 0.0000000000 0.0000000000 -0.0027711780 1.7850444317
1.6572381258 23.3173828125 1.6040364504 7.3962154388 0.0000000000 0.0000000000 -0.0027936124 1.7844635248
1.6574233770 23.3174438477 1.6038315296 7.3962764740 0.0000000000 0.0000000000 -0.0027851327 1.7841974497
1.6576757431 23.3175582886 1.6032655239 7.3952293396 0.0000000000 0.0000000000 -0.0027946138 1.7838084698
1.6578013897 23.3176326752 1.6032718420 7.3947391510 0.0000000000 0.0000000000 -0.0027825288 1.7834626436
1.6580688953 23.3180027008 1.6030172110 7.3946146965 0.0000000000 0.0000000000 -0.0028371457 1.7832148075
1.6584703922 23.3186359406 1.6036734581 7.3944673538 0.0000000000 0.0000000000 -0.0028864213 1.7829521894
1.6587820053 23.3191661835 1.6046777964 7.3948731422 0.0000000000 0.0000000000 -0.0028685939 1.7828371525
1.6589174271 23.3194770813 1.6043975353 7.3951387405 0.0000000000 0.0000000000 -0.0027523492 1.7826356888
1.6589766741 23.3194465637 1.6034231186 7.3947687149 0.0000000000 0.0000000000 -0.0026450516 1.7824246883
1.6589864492 23.3193645477 1.6026604176 7.3941340446 0.0000000000 0.0000000000 -0.0026006501 1.7822729349
1.6591544151 23.3196449280 1.6016684771 7.3929257393 0.0000000000 0.0000000000 -0.0026333001 1.7822301388
1.6594883204 23.3203144073 1.6013280153 7.3918862343 0.0000000000 0.0000000000 -0.0027304490 1.7820502520
1.6597222090 23.3207683563 1.6025868654 7.3920145035 0.0000000000 0.0000000000 -0.0028321380 1.7819052935
1.6600035429 23.3212318420 1.6038578749 7.3918852806 0.0000000000 0.0000000000 -0.0029398364 1.7816923857
1.6601498127 23.3215293884 1.6046364307 7.3917136192 0.0000000000 0.0000000000 -0.0029973912 1.7813282013
1.6604757309 23.3219432831 1.6047203541 7.3918642998 0.0000000000 0.0000000000 -0.0030577504 1.7812352180
1.6608126163 23.3223743439 1.6053544283 7.3916983604 0.0000000000 0.0000000000 -0.0031301947 1.7811473608
1.6610535383 23.3225784302 1.6055598259 7.3910498619 0.0000000000 0.0000000000 -0.0031800710 1.7807476521
1.6613148451 23.3227272034 1.6054852009 7.3915624619 0.0000000000 0.0000000000 -0.0032125874 1.7802861929
1.6615607738 23.3229236603 1.6060923338 7.3924365044 0.0000000000 0.0000000000 -0.0032220019 1.7798515558
1.6617853642 23.3232822418 1.6058642864 7.3932499886 0.0000000000 0.0000000000 -0.0032924432 1.7792797089
1.6622688770 23.3237419128 1.6056784391 7.3933591843 0.0000000000 0.0000000000 -0.0033568752 1.7786537409
1.6625769138 23.3239727020 1.6059083939 7.3938531876 0.0000000000 0.0000000000 -0.0033329050 1.7781162262
1.6626543999 23.3239307404 1.6058765650 7.3934402466 0.0000000000 0.0000000000 -0.0032186634 1.7776367664
1.6627603769 23.3240776062 1.6064550877 7.3928594589 0.0000000000 0.0000000000 -0.0030451978 1.7771733999
1.6629350185 23.3243846893 1.6069583893 7.3932437897 0.0000000000 0.0000000000 -0.0029352962 1.7765257359
1.6630522013 23.3245944977 1.6067994833 7.3938589096 0.0000000000 0.0000000000 -0.0029039814 1.7760834694
1.6630905867 23.3247184753 1.6067193747 7.3934135437 0.0000000000 0.0000000000 -0.0028715986 1.7758293152
1.6631426811 23.3246574402 1.6070530415 7.3924474716 0.0000000000 0.0000000000 -0.0028748035 1.7754926682
1.6632657051 23.3247871399 1.6075239182 7.3916974068 0.0000000000 0.0000000000 -0.0028496315 1.7750353813
1.6633582115 23.3251285553 1.6080818176 7.3923978806 0.0000000000 0.0000000000 -0.0027905409 1.7743858099
1.6635475159 23.3254051208 1.6085872650 7.3930664062 0.0000000000 0.0000000000 -0.0026933255 1.7738002539
1.6635420322 23.3253402710 1.6082960367 7.3936696053 0.0000000000 0.0000000000 -0.0027311167 1.7735813856
1.6635344028 23.3252735138 1.6074448824 7.3925962448 0.0000000000 0.0000000000 -0.0027321849 1.7732596397
1.6635808945 23.3253116608 1.6069635153 7.3911714554 0.0000000000 0.0000000000 -0.0026892526 1.7725561857
1.6637130976 23.3255348206 1.6066100597 7.3914985657 0.0000000000 0.0000000000 -0.0025928381 1.7718411684
1.6637449265 23.3256149292 1.6072752476 7.3927106857 0.0000000000 0.0000000000 -0.0023592138 1.7711374760
1.6637811661 23.3256111145 1.6073887348 7.3926897049 0.0000000000 0.0000000000 -0.0021364058 1.7705844641
1.6639317274 23.3256835938 1.6068900824 7.3921957016 0.0000000000 0.0000000000 -0.0020607566 1.7701888084
1.6640110016 23.3257484436 1.6068788767 7.3926930428 0.0000000000 0.0000000000 -0.0021284602 1.7696281672
1.6639989614 23.3257369995 1.6068934202 7.3932251930 0.0000000000 0.0000000000 -0.0022186651 1.7691700459
1.6640535593 23.3258647919 1.6067688465 7.3928499222 0.0000000000 0.0000000000 -0.0023683610 1.7687410116
1.6641362906 23.3258819580 1.6063408852 7.3924293518 0.0000000000 0.0000000000 -0.0024785297 1.7683774233
1.6642187834 23.3260478973 1.6056517363 7.3918333054 0.0000000000 0.0000000000 -0.0025147854 1.7680358887
1.6641286612 23.3260154724 1.6050761938 7.3925399780 0.0000000000 0.0000000000 -0.0024862750 1.7675606012
1.6641956568 23.3260154724 1.6048886776 7.3930916786 0.0000000000 0.0000000000 -0.0024930853 1.7669383287
1.6643451452 23.3259754181 1.6053313017 7.3934597969 0.0000000000 0.0000000000 -0.0025183242 1.7665047646
1.6646194458 23.3261260986 1.6049464941 7.3932847977 0.0000000000 0.0000000000 -0.0024939533 1.7663239241
1.6649419069 23.3263626099 1.6054257154 7.3925676346 0.0000000000 0.0000000000 -0.0023658907 1.7660390139
1.6649259329 23.3263454437 1.6064434052 7.3928341866 0.0000000000 0.0000000000 -0.0022041763 1.7657386065
1.6650402546 23.3262443542 1.6064667702 7.3932700157 0.0000000000 0.0000000000 -0.0020585530 1.7655794621
1.6651264429 23.3261871338 1.6065042019 7.3934655190 0.0000000000 0.0000000000 -0.0020009317 1.7653841972
1.6651411057 23.3261394501 1.6058621407 7.3931531906 0.0000000000 0.0000000000 -0.0019537928 1.7650392056
1.6651694775 23.3260459900 1.6049187183 7.3931360245 0.0000000000 0.0000000000 -0.0017992894 1.7645803690
1.6651542187 23.3259162903 1.6045509577 7.3932766914 0.0000000000 0.0000000000 -0.0016682219 1.7642337084
1.6652743816 23.3260307312 1.6051133871 7.3926167488 0.0000000000 0.0000000000 -0.0015587208 1.7638096809
1.6653436422 23.3259201050 1.6059023142 7.3924341202 0.0000000000 0.0000000000 -0.0015872312 1.7634372711
1.6653527021 23.3260078430 1.6049994230 7.3921976089 0.0000000000 0.0000000000 -0.0016730293 1.7630095482
1.6652896404 23.3262004852 1.6039098501 7.3929824829 0.0000000000 0.0000000000 -0.0017417346 1.7629227638
1.6653624773 23.3264160156 1.6040364504 7.3932552338 0.0000000000 0.0000000000 -0.0018015595 1.7628632784
1.6655168533 23.3267154694 1.6049925089 7.3933258057 0.0000000000 0.0000000000 -0.0018193200 1.7628972530
1.6655709743 23.3268318176 1.6062871218 7.3936185837 0.0000000000 0.0000000000 -0.0017367268 1.7628750801
1.6655610800 23.3268451691 1.6071707010 7.3932585716 0.0000000000 0.0000000000 -0.0016572719 1.7626311779
1.6655151844 23.3267307281 1.6070268154 7.3928847313 0.0000000000 0.0000000000 -0.0015978474 1.7624288797
1.6655366421 23.3267440796 1.6058496237 7.3929839134 0.0000000000 0.0000000000 -0.0016163425 1.7623871565
1.6657612324 23.3268814087 1.6048175097 7.3929400444 0.0000000000 0.0000000000 -0.0016465221 1.7624123096
1.6660243273 23.3271617889 1.6050947905 7.3926692009 0.0000000000 0.0000000000 -0.0017284475 1.7624012232
1.6661069393 23.3271980286 1.6059899330 7.3921208382 0.0000000000 0.0000000000 -0.0018502341 1.7621781826
1.6659410000 23.3271350861 1.6055983305 7.3923435211 0.0000000000 0.0000000000 -0.0019634741 1.7618769407
1.6657794714 23.3271465302 1.6043244600 7.3924536705 0.0000000000 0.0000000000 -0.0020113476 1.7616130114
1.6656948328 23.3272399902 1.6039059162 7.3926858902 0.0000000000 0.0000000000 -0.0020836582 1.7615536451
1.6657223701 23.3274364471 1.6038751602 7.3930315971 0.0000000000 0.0000000000 -0.0021151064 1.7616252899
1.6659944057 23.3278751373 1.6042391062 7.3927416801 0.0000000000 0.0000000000 -0.0020793183 1.7617347240
1.6658724546 23.3279857635 1.6050620079 7.3926839828 0.0000000000 0.0000000000 -0.0020584865 1.7616593838
1.6658958197 23.3280944824 1.6043645144 7.3917388916 0.0000000000 0.0000000000 -0.0020739101 1.7614841461
1.6658815145 23.3281154633 1.6041600704 7.3907208443 0.0000000000 0.0000000000 -0.0021368063 1.7613365650
1.6658124924 23.3281574249 1.6040035486 7.3900842667 0.0000000000 0.0000000000 -0.0022348231 1.7613818645
1.6658432484 23.3283042908 1.6039656401 7.3897323608 0.0000000000 0.0000000000 -0.0022762867 1.7614154816
1.6658092737 23.3283843994 1.6042975187 7.3898515701 0.0000000000 0.0000000000 -0.0023096043 1.7612321377
1.6660166979 23.3287067413 1.6040875912 7.3899364471 0.0000000000 0.0000000000 -0.0023572107 1.7610123158
1.6661227942 23.3287601471 1.6036729813 7.3904080391 0.0000000000 0.0000000000 -0.0023371133 1.7609395981
1.6662566662 23.3287277222 1.6031404734 7.3899607658 0.0000000000 0.0000000000 -0.0023049305 1.7609767914
1.6662449837 23.3287925720 1.6034282446 7.3897404671 0.0000000000 0.0000000000 -0.0022940473 1.7608500719
1.6662294865 23.3288364410 1.6037364006 7.3896551132 0.0000000000 0.0000000000 -0.0023253618 1.7606774569
1.6661393642 23.3288345337 1.6039078236 7.3894562721 0.0000000000 0.0000000000 -0.0023110064 1.7603597641
1.6662260294 23.3290138245 1.6039048433 7.3889985085 0.0000000000 0.0000000000 -0.0022587264 1.7602387667
1.6663792133 23.3293151855 1.6038320065 7.3888940811 0.0000000000 0.0000000000 -0.0022283467 1.7602128983
1.6663491726 23.3295097351 1.6033898592 7.3892807961 0.0000000000 0.0000000000 -0.0021950288 1.7601273060
1.6663566828 23.3296394348 1.6033983231 7.3898339272 0.0000000000 0.0000000000 -0.0022028408 1.7600352764
1.6665937901 23.3297557831 1.6045399904 7.3897566795 0.0000000000 0.0000000000 -0.0021493589 1.7597419024
1.6667573452 23.3298149109 1.6054033041 7.3888144493 0.0000000000 0.0000000000 -0.0020984141 1.7593446970
1.6667685509 23.3298835754 1.6049754620 7.3884510994 0.0000000000 0.0000000000 -0.0020383222 1.7590869665
1.6667872667 23.3301162720 1.6043128967 7.3879833221 0.0000000000 0.0000000000 -0.0019821695 1.7588827610
1.6668111086 23.3303031921 1.6042308807 7.3888106346 0.0000000000 0.0000000000 -0.0019632739 1.7587877512
1.6669385433 23.3304824829 1.6048265696 7.3893504143 0.0000000000 0.0000000000 -0.0019671465 1.7586209774
1.6671143770 23.3305797577 1.6049020290 7.3893699646 0.0000000000 0.0000000000 -0.0020383890 1.7583978176
1.6671247482 23.3305339813 1.6045135260 7.3893637657 0.0000000000 0.0000000000 -0.0020911363 1.7582459450
1.6668943167 23.3304595947 1.6039053202 7.3891630173 0.0000000000 0.0000000000 -0.0020648295 1.7581269741
1.6666582823 23.3303432465 1.6035900116 7.3885946274 0.0000000000 0.0000000000 -0.0019868433 1.7581157684
1.6667205095 23.3304424286 1.6035242081 7.3881382942 0.0000000000 0.0000000000 -0.0019584666 1.7580435276
1.6669653654 23.3306369781 1.6034482718 7.3881311417 0.0000000000 0.0000000000 -0.0019614045 1.7579627037
1.6671391726 23.3307590485 1.6037621498 7.3880128860 0.0000000000 0.0000000000 -0.0018963047 1.7577317953
1.6670100689 23.3305206299 1.6037214994 7.3883280754 0.0000000000 0.0000000000 -0.0018352111 1.7575894594
1.6671123505 23.3306274414 1.6028347015 7.3881444931 0.0000000000 0.0000000000 -0.0018137782 1.7573724985
1.6672813892 23.3307342529 1.6034296751 7.3878879547 0.0000000000 0.0000000000 -0.0019011787 1.7572008371
1.6674754620 23.3308887482 1.6038986444 7.3876414299 0.0000000000 0.0000000000 -0.0020341824 1.7570070028
1.6674729586 23.3308792114 1.6042356491 7.3881154060 0.0000000000 0.0000000000 -0.0021159076 1.7568169832
1.6675682068 23.3309059143 1.6040511131 7.3883709908 0.0000000000 0.0000000000 -0.0020972125 1.7567136288
1.6675281525 23.3306922913 1.6037744284 7.3884439468 0.0000000000 0.0000000000 -0.0021074279 1.7565541267
1.6675109863 23.3304328918 1.6033985615 7.3880672455 0.0000000000 0.0000000000 -0.0020718402 1.7564960718
1.6672290564 23.3300800323 1.6032023430 7.3877711296 0.0000000000 0.0000000000 -0.0020355845 1.7565221786
1.6671696901 23.3300418854 1.6026009321 7.3868045807 0.0000000000 0.0000000000 -0.0020257027 1.7563514709
1.6673269272 23.3303222656 1.6022435427 7.3868098259 0.0000000000 0.0000000000 -0.0019389032 1.7560933828
1.6674470901 23.3304901123 1.6028695107 7.3876566887 0.0000000000 0.0000000000 -0.0019246147 1.7558678389
1.6674481630 23.3304462433 1.6033502817 7.3881950378 0.0000000000 0.0000000000 -0.0020331142 1.7554467916
1.6676383018 23.3305149078 1.6032991409 7.3878493309 0.0000000000 0.0000000000 -0.0021377411 1.7550948858
1.6676851511 23.3305606842 1.6034842730 7.3881802559 0.0000000000 0.0000000000 -0.0022054447 1.7548868656
1.6674934626 23.3304233551 1.6034525633 7.3879566193 0.0000000000 0.0000000000 -0.0021757327 1.7549505234
1.6675145626 23.3304595947 1.6029905081 7.3862471581 0.0000000000 0.0000000000 -0.0021684549 1.7550005913
1.6676259041 23.3304214478 1.6035658121 7.3850922585 0.0000000000 0.0000000000 -0.0022059123 1.7549719810
1.6677827835 23.3304481506 1.6041333675 7.3851189613 0.0000000000 0.0000000000 -0.0022599951 1.7547590733
1.6676801443 23.3303089142 1.6039936543 7.3865427971 0.0000000000 0.0000000000 -0.0023486642 1.7546808720
1.6673619747 23.3302974701 1.6035989523 7.3862996101 0.0000000000 0.0000000000 -0.0023297018 1.7544233799
1.6671181917 23.3303890228 1.6030848026 7.3859715462 0.0000000000 0.0000000000 -0.0022607963 1.7540441751
1.6672245264 23.3306083679 1.6022413969 7.3853440285 0.0000000000 0.0000000000 -0.0022662713 1.7536882162
1.6675459146 23.3309001923 1.6023380756 7.3853430748 0.0000000000 0.0000000000 -0.0023523364 1.7535855770
1.6674898863 23.3307189941 1.6033147573 7.3858036995 0.0000000000 0.0000000000 -0.0023988076 1.7535628080
1.6671158075 23.3302745819 1.6025826931 7.3854842186 0.0000000000 0.0000000000 -0.0024170356 1.7532650232
1.6668837070 23.3298988342 1.6015897989 7.3851971626 0.0000000000 0.0000000000 -0.0023278324 1.7530639172
1.6668802500 23.3297939301 1.6017692089 7.3849496841 0.0000000000 0.0000000000 -0.0021570374 1.7530201674
1.6668394804 23.3297595978 1.6023294926 7.3849558830 0.0000000000 0.0000000000 -0.0020859283 1.7532104254
1.6668807268 23.3296966553 1.6023277044 7.3846740723 0.0000000000 0.0000000000 -0.0021464878 1.7535682917
1.6670807600 23.3298854828 1.6019713879 7.3840923309 0.0000000000 0.0000000000 -0.0022359581 1.7535529137
1.6670864820 23.3297328949 1.6024503708 7.3846693039 0.0000000000 0.0000000000 -0.0022479098 1.7534133196
